phase,risk_level,policy,algo,reward_mode,reward_family,frame_stack,observation_version,seed,episode,eval_seed,w_bo,w_cost,w_disr,step,shifts_active,fill_rate,backorder_rate,disruption_fraction,reward,service_loss
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,15,3,0.48691099882125854,0.5130890011787415,0.0,0.6410611467875967,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,16,2,0.5025380849838257,0.4974619150161743,0.0,0.5424406058879511,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,17,3,0.5073891878128052,0.4926108419895172,0.0,0.5500805968781176,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,18,3,0.5215311050415039,0.4784688949584961,0.0,0.4275276046019942,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,19,3,0.5441860556602478,0.4558139443397522,0.0,0.46823755771970055,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,20,2,0.5520362257957458,0.44796380400657654,0.0,0.39306174494283114,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,21,3,0.5638766288757324,0.4361233413219452,0.0,0.03459476705660198,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,22,3,0.5751072764396667,0.42489269375801086,0.0,0.551835982195676,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,23,2,0.5857740640640259,0.4142259359359741,0.0,0.7507110760989792,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,24,3,0.5836734771728516,0.41632652282714844,0.0,0.5544215168756573,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,25,2,0.5896414518356323,0.41035857796669006,0.0,0.7759233885463768,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,26,2,0.5914396643638611,0.40856030583381653,0.0,0.317129295765272,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,27,3,0.6007604598999023,0.39923954010009766,0.0,0.7569539851139947,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,28,2,0.6171003580093384,0.3828996419906616,0.0,0.7301512296039889,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,29,2,0.6254545450210571,0.37454545497894287,0.0,0.6715430683950909,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,30,3,0.6334519386291504,0.3665480315685272,0.0,0.5548511489704393,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,31,2,0.6376306414604187,0.3623693287372589,0.0,0.4344560962362159,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,32,2,0.6518771052360535,0.34812286496162415,0.0,0.4802873024206852,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,33,1,0.6555184125900269,0.34448161721229553,0.0,0.8599585861272453,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,34,2,0.6688524484634399,0.33114755153656006,0.0,0.8572195232700625,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,35,1,0.672025740146637,0.3279742896556854,0.0,0.528978221823284,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,36,2,0.6782334446907043,0.32176655530929565,0.0,0.48905439797348466,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,37,3,0.6811145544052124,0.3188854455947876,0.0,0.8593544510845813,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,38,2,0.6869301199913025,0.3130699098110199,0.0,0.484344816282555,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,39,2,0.6895522475242615,0.3104477524757385,0.0,0.7130132872152328,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,40,2,0.6950146555900574,0.3049853444099426,0.0,0.5682191308886753,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,41,2,0.6974063515663147,0.3025936484336853,0.0,0.6722680534366368,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,42,2,0.7025495767593384,0.2974504232406616,0.0,0.6816500723580121,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,43,1,0.7075209021568298,0.29247909784317017,0.0,0.6251918246157215,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,44,3,0.7123287916183472,0.2876712381839752,0.0,0.4474742734259843,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,45,2,0.7196765542030334,0.28032344579696655,0.0,0.626878340085386,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,46,3,0.7082228064537048,0.29177719354629517,0.0,0.0002402978227549741,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,47,3,0.6971279382705688,0.30287206172943115,0.0,0.009510892007685616,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,48,2,0.688946008682251,0.311053991317749,0.0,0.00024086170273009635,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,49,2,0.6860759258270264,0.31392404437065125,0.0,0.41679761000386734,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,50,2,0.6758104562759399,0.32418951392173767,0.0,0.05853968089346663,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,51,3,0.6707616448402405,0.32923832535743713,0.0,0.0002417574976533261,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,52,2,0.6682808995246887,0.33171913027763367,0.0,0.6712678705799082,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,53,2,0.6754176616668701,0.3245823383331299,0.0,0.6915414942030753,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,54,1,0.677647054195404,0.32235294580459595,0.0,0.44672113619033016,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,55,2,0.6844547390937805,0.3155452311038971,0.0,0.6891664883692501,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,56,2,0.6887871623039246,0.31121280789375305,0.0,0.7808799588957582,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,57,2,0.697516918182373,0.30248308181762695,0.0,0.4995427607468519,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,58,1,0.6993318200111389,0.3006681501865387,0.0,0.44304281944152757,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,59,1,0.7032967209815979,0.2967033088207245,0.0,0.7546638091415766,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,60,2,0.7071583271026611,0.2928416430950165,0.0,0.7841581317723247,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,61,2,0.7109207510948181,0.2890792191028595,0.0,0.872899143172943,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,62,2,0.7145877480506897,0.2854122519493103,0.0,0.6320680181021967,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,63,1,0.7160751819610596,0.2839248478412628,0.0,0.8829615426969537,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,64,1,0.7154639363288879,0.28453609347343445,0.0,0.5402360616355177,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,65,2,0.7189409136772156,0.28105905652046204,0.0,0.8594032958533514,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,66,1,0.7203219532966614,0.279678076505661,0.0,0.8814341808201586,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,67,2,0.72365802526474,0.2763419449329376,0.0,0.6878885721515221,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,68,1,0.7288801670074463,0.2711198329925537,0.0,0.9717526584603065,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,69,1,0.7262135744094849,0.27378639578819275,0.0,0.5822285656538156,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,70,2,0.7274472117424011,0.2725527882575989,0.0,0.4481622151780584,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,71,1,0.7324478030204773,0.2675521969795227,0.0,0.7955971069695674,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,72,2,0.7317073345184326,0.26829269528388977,0.0,0.4167926535434837,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,73,2,0.7346938848495483,0.26530611515045166,0.0,0.4607162892487464,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,74,1,0.7321100831031799,0.26788991689682007,0.0,0.4562533285038591,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,75,1,0.7332123517990112,0.26678764820098877,0.0,0.31940408778167806,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,76,2,0.7342908382415771,0.26570916175842285,0.0,0.6958972019661297,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,77,1,0.738898754119873,0.26110124588012695,0.0,0.7581557721712772,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,78,1,0.7381370663642883,0.2618629038333893,0.0,0.532445959042287,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,79,1,0.739130437374115,0.260869562625885,0.0,0.600429722961666,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,80,1,0.7401032447814941,0.25989672541618347,0.0,0.00024489469273091745,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,81,2,0.7427598237991333,0.2572402060031891,0.0,0.4180405232764338,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,82,2,0.7470489144325256,0.25295108556747437,0.0,0.797241020651051,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,83,1,0.7479131817817688,0.2520868182182312,0.0,0.30242935259991893,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,84,2,0.7504132390022278,0.2495867758989334,0.0,0.6954609024224073,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,85,1,0.7528641819953918,0.24713584780693054,0.0,0.4978399291836231,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,86,2,0.7520259022712708,0.24797406792640686,0.0,0.4667214186011491,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,87,2,0.7512038350105286,0.24879615008831024,0.0,0.0002454816133713894,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,88,2,0.7519872784614563,0.2480127215385437,0.0,0.5002016727195818,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,89,2,0.7543306946754456,0.24566929042339325,0.0,0.5861509404880847,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,90,1,0.7581903338432312,0.2418096661567688,0.0,0.9779227914899439,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,91,2,0.760432779788971,0.23956723511219025,0.0,0.6962173615230214,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,92,2,0.7580398321151733,0.24196018278598785,0.0,0.5023145239965264,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,93,2,0.7511380910873413,0.2488619089126587,0.0,0.0002454931392536871,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,94,2,0.7458646893501282,0.2541353404521942,0.0,0.00024548564990180277,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,95,2,0.7436661720275879,0.2563338279724121,0.0,0.5421316007841337,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,96,2,0.7444608807563782,0.2555391490459442,0.0,0.3389020501870577,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,97,2,0.7467057108879089,0.25329428911209106,0.0,0.4621700917030778,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,98,1,0.7474600672721863,0.25253990292549133,0.0,0.6966319327129962,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,99,2,0.7510791420936584,0.24892085790634155,0.0,0.7939037715129837,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,100,2,0.7532097101211548,0.2467903047800064,0.0,0.6964395395978932,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,101,1,0.7553040981292725,0.24469590187072754,0.0,0.633128610293073,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,102,1,0.7545582056045532,0.24544179439544678,0.0,0.6424482670675357,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,103,2,0.75660640001297,0.24339359998703003,0.0,0.504757540103508,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,104,2,0.7558620572090149,0.2441379278898239,0.0,0.4549497700671801,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,105,2,0.7578659653663635,0.24213406443595886,0.0,0.5868559161238424,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,106,2,0.7611940503120422,0.23880596458911896,0.0,0.9676222480461409,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,107,1,0.7631224989891052,0.23687753081321716,0.0,0.4989774012530375,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,108,1,0.7663551568984985,0.23364485800266266,0.0,0.5851140455887348,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,109,2,0.765562891960144,0.23443709313869476,0.0,0.493779231389894,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,110,1,0.7687253355979919,0.23127463459968567,0.0,0.7971066778945889,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,111,1,0.7692307829856873,0.23076923191547394,0.0,0.6956986386949722,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,112,1,0.7736093401908875,0.22639068961143494,0.0,0.8033410286547552,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,113,1,0.7740693092346191,0.22593067586421967,0.0,0.5829290849264123,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,114,1,0.7770700454711914,0.2229299396276474,0.0,0.8028859725300491,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,115,1,0.7762326002120972,0.22376738488674164,0.0,0.6436753726057213,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,116,1,0.7741530537605286,0.22584693133831024,0.0,0.5091407871341983,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,117,1,0.7745952606201172,0.2254047393798828,0.0,0.7978849360500373,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,118,2,0.7787392139434814,0.22126081585884094,0.0,0.7613780788842514,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,119,1,0.7791411280632019,0.22085890173912048,0.0,0.5443952965620914,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,120,1,0.7807551622390747,0.2192448228597641,0.0,0.5874308815401079,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,121,1,0.7835550308227539,0.2164449840784073,0.0,0.8796723120467435,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,122,2,0.7839135527610779,0.21608643233776093,0.0,0.5447710907604157,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,123,2,0.7854588627815247,0.21454112231731415,0.0,0.3277985131742599,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,124,2,0.7857987880706787,0.2142011821269989,0.0,0.9004094019159659,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,125,2,0.7884841561317444,0.2115158587694168,0.0,0.7950439466100753,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,126,1,0.7899649739265442,0.21003501117229462,0.0,0.6379818851453738,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,127,2,0.7891077399253845,0.2108922302722931,0.0,0.8211409900683354,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,128,2,0.7871116399765015,0.21288837492465973,0.0,0.40428079165504904,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,129,2,0.7862856984138489,0.21371428668498993,0.0,0.5948315822173736,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,130,2,0.7888762950897217,0.21112371981143951,0.0,0.3025998261241455,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,131,2,0.788049578666687,0.2119503915309906,0.0,0.28772699027813375,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,132,1,0.7894737124443054,0.21052631735801697,0.0,0.745097767928217,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,133,1,0.7897664308547974,0.21023359894752502,0.0,0.4593422808390611,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,134,1,0.7922651767730713,0.20773480832576752,0.0,0.5045889803060795,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,135,2,0.792535662651062,0.2074643224477768,0.0,0.5378319426068366,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,136,1,0.7895310521125793,0.21046891808509827,0.0,0.4253391058159511,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,137,1,0.7898158431053162,0.21018418669700623,0.0,0.29713661735284236,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,138,1,0.7911732792854309,0.2088266909122467,0.0,0.800631224899922,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,139,2,0.7935829162597656,0.20641711354255676,0.0,0.9721363899830217,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,140,2,0.7959617376327515,0.20403826236724854,0.0,0.4611492372743271,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,141,2,0.7940865755081177,0.20591340959072113,0.0,0.6993552781402549,0.0
proof_increased,increased,ppo,ppo,ReT_unified_v1,resilience_index,1,v4,11,1,80011,1.0,0.02,0.0,142,2,0.7943336963653564,0.20566631853580475,0.0,0.7981067216727458,0.0
